Id;Name;Latitude;Longitude;Country_ISO;Population
233070;Kabale;-1.24857;29.98993;UG;43500
233114;Jinja;0.43902;33.20317;UG;93061
233275;Iganga;0.60917;33.46861;UG;45024
233299;Ibanda;-0.13398;30.49616;UG;31000
233312;Hoima;1.43314;31.35241;UG;39625
233346;Gulu;2.77457;32.29899;UG;146858
233476;Fort Portal;0.66174;30.2748;UG;42670
233508;Entebbe;0.05621;32.47949;UG;62969
233730;Bwizibwera;-0.59167;30.62861;UG;79157
233886;Buwenge;0.64996;33.17128;UG;15130
234077;Busia;0.46588;34.09221;UG;43200
234092;Busembatia;0.77725;33.62364;UG;15889
234178;Bundibugyo;0.71117;30.06469;UG;16919
234565;Bugiri;0.57139;33.74167;UG;22500
235039;Arua;3.02013;30.91105;UG;55585
235489;Adjumani;3.37786;31.7909;UG;28700
4046704;Fort Hunt;38.73289;-77.05803;US;16045
4048023;Bessemer;33.40178;-86.95444;US;26730
4048662;Paducah;37.08339;-88.60005;US;24864
4049979;Birmingham;33.52066;-86.80249;US;212461
4054378;Center Point;33.64566;-86.6836;US;16655
4057835;Cullman;34.17482;-86.84361;US;15350
4058219;Daphne;30.60353;-87.9036;US;24896
4058553;Decatur;34.60593;-86.98334;US;55437
4059102;Dothan;31.22323;-85.39049;US;68567
4059870;East Florence;34.80953;-87.64947;US;35733
4060791;Enterprise;31.31517;-85.85522;US;27978
4061234;Fairhope;30.52297;-87.90333;US;18730
4062577;Florence;34.79981;-87.67725;US;40026
4062644;Foley;30.40659;-87.6836;US;17218
4063619;Gadsden;34.01434;-86.00639;US;36084
4066811;Helena;33.29622;-86.8436;US;18264
4067927;Homewood;33.47177;-86.80082;US;25708
4067994;Hoover;33.40539;-86.81138;US;84848
4068446;Hueytown;33.45122;-86.99666;US;15710
4068590;Huntsville;34.7304;-86.58594;US;190582
4074267;Madison;34.69926;-86.74833;US;46962
4076239;Millbrook;32.47986;-86.36192;US;15314
4076598;Mobile;30.69436;-88.04305;US;194288
4076784;Montgomery;32.36681;-86.29997;US;200602
4078646;Mountain Brook;33.50094;-86.75221;US;20691
4080555;Northport;33.22901;-87.57723;US;24772
4081644;Opelika;32.64541;-85.37828;US;29527
4081914;Oxford;33.61427;-85.83496;US;21249
4082569;Pelham;33.28567;-86.80999;US;22885
4082866;Phenix City;32.47098;-85.00077;US;37570
4084796;Prattville;32.46402;-86.4597;US;35420
4084888;Prichard;30.7388;-88.07889;US;22351
4089114;Selma;32.40736;-87.0211;US;19519
4092788;Talladega;33.43594;-86.1058;US;15709
4093753;Tillmans Corner;30.59019;-88.17084;US;17398
4094163;Troy;31.80877;-85.96995;US;18853
4094212;Trussville;33.61983;-86.60888;US;21023
4094455;Tuscaloosa;33.20984;-87.56917;US;98332
4095415;Vestavia Hills;33.44872;-86.78777;US;34174
4101114;Bella Vista;36.4807;-94.27134;US;27999
4101241;Benton;34.56454;-92.58683;US;34177
4101260;Bentonville;36.37285;-94.20882;US;44499
4103448;Bryant;34.59593;-92.48905;US;19986
4103957;Cabot;34.97453;-92.01653;US;25587
4106458;Conway;35.0887;-92.4421;US;64980
4109785;El Dorado;33.20763;-92.66627;US;18386
4110486;Fayetteville;36.06258;-94.15743;US;82830
4111410;Fort Smith;35.38592;-94.39855;US;88194
4115412;Hot Springs;34.5037;-93.05518;US;35635
4116315;Jacksonville;34.8662;-92.11015;US;28643
4116834;Jonesboro;35.8423;-90.70428;US;73907
4119403;Little Rock;34.74648;-92.28959;US;197992
4120792;Maumelle;34.86676;-92.40432;US;17931
4124112;North Little Rock;34.76954;-92.26709;US;66504
4125388;Paragould;36.0584;-90.49733;US;27900
4126226;Pine Bluff;34.22843;-92.0032;US;44772
4128894;Rogers;36.33202;-94.11854;US;63159
4129397;Russellville;35.27842;-93.13379;US;29166
4130430;Searcy;35.25064;-91.73625;US;24196
4131116;Siloam Springs;36.18814;-94.5405;US;16081
4132093;Springdale;36.18674;-94.12881;US;77859
4133367;Texarkana;33.44179;-94.03769;US;30353
4134716;Van Buren;35.43676;-94.34827;US;23081
4135865;West Memphis;35.14648;-90.18454;US;25052
4137457;Adams Morgan;38.9215;-77.0422;US;15830
4140463;Shaw;38.91206;-77.02137;US;17639
4140963;Washington, D.C.;38.89511;-77.03637;US;601723
4141363;Bear;39.62928;-75.65826;US;19371
4142290;Dover;39.15817;-75.52437;US;37522
4143637;Middletown;39.44956;-75.71632;US;20372
4143861;Newark;39.68372;-75.74966;US;33817
4145381;Wilmington;39.74595;-75.54659;US;71948
4145805;Allapattah;25.81454;-80.22394;US;54289
4145941;Altamonte Springs;28.66111;-81.36562;US;43159
4146166;Apopka;28.67617;-81.51186;US;48382
4146389;Auburndale;28.0653;-81.78869;US;15035
4146429;Aventura;25.95648;-80.13921;US;37649
4146723;Bartow;27.89641;-81.84314;US;18972
4146901;Bayonet Point;28.32667;-82.68343;US;23467
4146934;Bayshore Gardens;27.42532;-82.59038;US;16323
4147241;Belle Glade;26.68451;-80.66756;US;18251
4147290;Bellview;30.46159;-87.31497;US;23355
4148207;Bloomingdale;27.89364;-82.24037;US;22711
4148399;Boca Del Mar;26.34508;-80.14671;US;24244
4148411;Boca Raton;26.35869;-80.0831;US;93235
4148533;Bonita Springs;26.33981;-81.7787;US;51704
4148677;Boynton Beach;26.52535;-80.06643;US;73966
4148708;Bradenton;27.49893;-82.57482;US;54437
4148757;Brandon;27.9378;-82.28592;US;103483
4148803;Brent;30.46881;-87.23608;US;21804
4149077;Brownsville;25.82176;-80.24116;US;15313
4149269;Buenaventura Lakes;28.33584;-81.35313;US;26079
4149956;Cantonment;30.60853;-87.33998;US;26493
4149962;Cape Coral;26.56285;-81.94953;US;175229
4150066;Carol City;25.94065;-80.2456;US;63031
4150115;Carrollwood;28.05002;-82.49287;US;33365
4150118;Carrollwood Village;28.06752;-82.52093;US;40949
4150190;Casselberry;28.67778;-81.32785;US;27056
4151157;Citrus Park;28.07835;-82.56982;US;24252
4151316;Clearwater;27.96585;-82.8001;US;113003
4151352;Clermont;28.54944;-81.77285;US;32390
4151440;Cocoa;28.38612;-80.742;US;17711
4151455;Coconut Creek;26.25175;-80.17894;US;59302
4151460;Coconut Grove;25.7126;-80.25699;US;20076
4151824;Cooper City;26.05731;-80.27172;US;35364
4151871;Coral Gables;25.72149;-80.26838;US;51117
4151909;Coral Springs;26.27119;-80.2706;US;129485
4151921;Coral Terrace;25.74593;-80.3045;US;24376
4152064;Country Walk;25.63399;-80.43228;US;15997
4152093;Country Club;25.94815;-80.317;US;47105
4152311;Crestview;30.76213;-86.57051;US;23270
4152564;Cutler;25.6151;-80.31061;US;18117
4152574;Cutler Ridge;25.58066;-80.34672;US;26831
4152772;Dania Beach;26.05231;-80.14393;US;31446
4152820;Davie;26.06287;-80.2331;US;100882
4152872;Daytona Beach;29.21081;-81.02283;US;64736
4152890;DeLand;29.02832;-81.30312;US;30195
4152926;DeBary;28.88305;-81.30868;US;19998
4153071;Deerfield Beach;26.31841;-80.09977;US;79768
4153132;Delray Beach;26.46146;-80.07282;US;66255
4153146;Deltona;28.90054;-81.26367;US;88474
4153471;Doral;25.81954;-80.35533;US;56035
4153759;Dunedin;28.0199;-82.77323;US;36164
4154008;East Lake;28.11085;-82.69482;US;30962
4154031;East Naples;26.13842;-81.76648;US;22951
4154047;East Pensacola Heights;30.42881;-87.17997;US;54104
4154205;Edgewater;28.98888;-80.90228;US;21566
4154280;Egypt Lake-Leto;28.01769;-82.50619;US;35282
4154489;Ensley;30.51881;-87.27275;US;20602
4154568;Estero;26.43814;-81.80675;US;30799
4154606;Eustis;28.85277;-81.68535;US;19986
4155017;Ferry Pass;30.5102;-87.21247;US;28921
4155529;Flagami;25.76232;-80.31616;US;50834
4155594;Fleming Island;30.0933;-81.71898;US;27126
4155726;Florida Ridge;27.58031;-80.38672;US;18164
4155966;Fort Lauderdale;26.12231;-80.14338;US;178590
4155995;Fort Myers;26.62168;-81.84059;US;74013
4156018;Fort Pierce;27.44671;-80.32561;US;44484
4156042;Fort Walton Beach;30.42059;-86.61707;US;21817
4156091;Fountainebleau;25.77288;-80.34783;US;59764
4156331;Fruit Cove;30.11107;-81.64176;US;29362
4156404;Gainesville;29.65163;-82.32483;US;130128
4156857;Glenvar Heights;25.7076;-80.32561;US;16898
4156920;Golden Gate;26.18787;-81.69509;US;23961
4156931;Golden Glades;25.91176;-80.20033;US;33145
4157467;Greenacres City;26.62368;-80.12532;US;32963
4157827;Haines City;28.1145;-81.62009;US;22807
4157898;Hallandale Beach;25.9812;-80.14838;US;39488
4158476;Hialeah;25.8576;-80.27811;US;237069
4158482;Hialeah Gardens;25.8651;-80.3245;US;23926
4158865;Holiday;28.18779;-82.73955;US;22403
4158928;Hollywood;26.0112;-80.14949;US;149728
4159050;Homestead;25.46872;-80.47756;US;66498
4159553;Immokalee;26.41869;-81.4173;US;24154
4159805;Iona;26.52036;-81.96398;US;15369
4159896;Ives Estates;25.96231;-80.17671;US;19525
4160021;Jacksonville;30.33218;-81.65565;US;868031
4160023;Jacksonville Beach;30.29469;-81.39314;US;23064
4160100;Jasmine Estates;28.29306;-82.6901;US;18989
4160610;Jupiter;26.93422;-80.09421;US;62707
4160705;Kendale Lakes;25.70816;-80.407;US;56148
4160711;Kendall;25.67927;-80.31727;US;75371
4160812;Key West;24.55524;-81.78163;US;25755
4160822;Keystone;28.15585;-82.62121;US;24039
4160983;Kissimmee;28.30468;-81.41667;US;69152
4161178;Lake Butler;28.50167;-81.54091;US;15400
4161313;Lake Magdalene;28.07418;-82.47176;US;28509
4161373;Lake Mary;28.75888;-81.31784;US;16021
4161400;Lake Wales;27.90141;-81.58591;US;15541
4161422;Lake Worth;26.61708;-80.07231;US;37498
4161424;Lake Worth Corridor;26.61649;-80.10102;US;20635
4161438;Lakeland;28.03947;-81.9498;US;104401
4161461;Lakeside;30.12996;-81.76815;US;30943
4161534;Land O' Lakes;28.2189;-82.45759;US;31996
4161580;Largo;27.90979;-82.78842;US;81000
4161616;Lauderdale Lakes;26.16647;-80.20838;US;34796
4161625;Lauderhill;26.14036;-80.21338;US;71579
4161705;Lealman;27.82114;-82.67927;US;19879
4161771;Leesburg;28.81082;-81.87786;US;21993
4161785;Lehigh Acres;26.62535;-81.6248;US;86784
4161797;Leisure City;25.49539;-80.42922;US;22655
4163033;Lutz;28.15112;-82.46148;US;19344
4163049;Lynn Haven;30.24548;-85.64826;US;20156
4163220;Maitland;28.62778;-81.36312;US;17463
4163388;Marco Island;25.94121;-81.71842;US;17690
4163407;Margate;26.24453;-80.20644;US;57234
4163918;Meadow Woods;28.38556;-81.36646;US;25558
4163971;Melbourne;28.08363;-80.60811;US;80127
4164092;Merritt Island;28.53917;-80.672;US;34743
4164138;Miami;25.77427;-80.19366;US;441003
4164143;Miami Beach;25.79065;-80.13005;US;92312
4164167;Miami Gardens;25.94204;-80.2456;US;113187
4164186;Miami Lakes;25.90871;-80.30866;US;30972
4164601;Miramar;25.98731;-80.23227;US;137132
4165519;Myrtle Grove;30.42103;-87.30747;US;15870
4165565;Naples;26.14234;-81.79596;US;21512
4165637;Navarre;30.40159;-86.86357;US;31378
4165869;New Port Richey;28.24418;-82.71927;US;15842
4165913;New Smyrna Beach;29.02582;-80.927;US;24298
4166066;Norland;25.94898;-80.21227;US;23604
4166195;North Fort Myers;26.66729;-81.88009;US;39407
4166222;North Lauderdale;26.2173;-80.22588;US;43703
4166232;North Miami;25.89009;-80.18671;US;62435
4166233;North Miami Beach;25.93315;-80.16255;US;43971
4166274;North Port;27.04422;-82.23593;US;62345
4166583;Oak Ridge;28.47112;-81.42452;US;22685
4166638;Oakland Park;26.17231;-80.13199;US;44319
4166673;Ocala;29.1872;-82.14009;US;58218
4166776;Ocoee;28.56917;-81.54396;US;43608
4166805;Ojus;25.94843;-80.1506;US;18036
4167003;Opa-locka;25.90232;-80.25033;US;16565
4167147;Orlando;28.53834;-81.37924;US;270934
4167178;Ormond Beach;29.28581;-81.05589;US;40970
4167348;Oviedo;28.67;-81.20812;US;38551
4167424;Pace;30.59936;-87.16108;US;20039
4167499;Palm Bay;28.03446;-80.58866;US;107888
4167519;Palm Beach Gardens;26.82339;-80.13865;US;52923
4167536;Palm City;27.16783;-80.26616;US;23120
4167538;Palm Coast;29.58497;-81.20784;US;82893
4167545;Palm Harbor;28.07807;-82.76371;US;57439
4167583;Palm Springs;26.6359;-80.09615;US;22341
4167601;Palm Valley;30.17746;-81.38758;US;20019
4167634;Palmetto Bay;25.62177;-80.32477;US;24642
4167694;Panama City;30.15946;-85.65983;US;38286
4167829;Parkland;26.31008;-80.23727;US;30177
4168139;Pembroke Pines;26.00315;-80.22394;US;166611
4168228;Pensacola;30.42131;-87.21691;US;53193
4168459;Pine Hills;28.55778;-81.4534;US;60076
4168590;Pinecrest;25.66705;-80.30811;US;19452
4168630;Pinellas Park;27.8428;-82.69954;US;51617
4168659;Pinewood;25.86898;-80.21699;US;16520
4168773;Plant City;28.01888;-82.11469;US;37406
4168782;Plantation;26.13421;-80.23184;US;92560
4168930;Poinciana;28.14029;-81.45841;US;53193
4169014;Pompano Beach;26.23786;-80.12477;US;107762
4169060;Ponte Vedra Beach;30.23969;-81.38564;US;35400
4169130;Port Charlotte;26.97617;-82.09064;US;54392
4169156;Port Orange;29.13832;-80.99561;US;59866
4169171;Port Saint Lucie;27.29393;-80.35033;US;164603
4169345;Princeton;25.53844;-80.40894;US;22038
4169452;Punta Gorda;26.92978;-82.04537;US;18150
4169455;Punta Gorda Isles;26.91756;-82.07842;US;18306
4170005;Richmond West;25.6105;-80.42971;US;31973
4170156;Riverview;27.86614;-82.32648;US;71050
4170174;Riviera Beach;26.77534;-80.0581;US;34005
4170358;Rockledge;28.35084;-80.72533;US;24926
4170617;Royal Palm Beach;26.7084;-80.2306;US;37633
4170688;Ruskin;27.72086;-82.43315;US;17208
4170797;Safety Harbor;27.99085;-82.69316;US;17454
4170965;Saint Cloud;28.2489;-81.28118;US;35183
4171563;St. Petersburg;27.77086;-82.67927;US;257083
4171782;San Carlos Park;26.4673;-81.80147;US;16824
4172086;Sanford;28.80055;-81.27312;US;58111
4172131;Sarasota;27.33643;-82.53065;US;55118
4172372;Sebastian;27.81641;-80.47061;US;24007
4172434;Seminole;27.83975;-82.79121;US;18153
4173392;South Bradenton;27.4631;-82.58176;US;22178
4173497;South Miami Heights;25.59761;-80.38061;US;35696
4173600;Southchase;28.39306;-81.3834;US;15921
4173838;Spring Hill;28.47688;-82.52546;US;98621
4174201;Stuart;27.19755;-80.25283;US;16462
4174317;Sun City Center;27.71809;-82.35176;US;19258
4174383;Sunny Isles Beach;25.95065;-80.12282;US;22123
4174402;Sunrise;26.13397;-80.1131;US;84439
4174425;Sunset;25.70594;-80.35228;US;16389
4174600;Sweetwater;25.76343;-80.37311;US;20840
4174715;Tallahassee;30.43826;-84.28073;US;189907
4174738;Tamarac;26.21286;-80.24977;US;64681
4174744;Tamiami;25.75871;-80.39839;US;55271
4174757;Tampa;27.94752;-82.45843;US;369075
4174855;Tarpon Springs;28.14612;-82.75677;US;24605
4174861;Tavares;28.80416;-81.72563;US;15430
4174969;Temple Terrace;28.0353;-82.38926;US;25731
4175091;The Crossings;25.67066;-80.40117;US;22758
4175117;The Hammocks;25.67149;-80.4445;US;51003
4175179;The Villages;28.93408;-81.95994;US;51442
4175296;Three Lakes;25.64205;-80.39839;US;15047
4175437;Titusville;28.61222;-80.80755;US;45393
4175538;Town 'n' Country;28.01057;-82.57732;US;78442
4176217;University Park;25.74649;-80.36755;US;26995
4176318;Valrico;27.93789;-82.23644;US;35545
4176380;Venice;27.09978;-82.45426;US;22211
4176409;Vero Beach;27.63864;-80.39727;US;16358
4177671;Wekiwa Springs;28.69861;-81.42563;US;21998
4177703;Wellington;26.65868;-80.24144;US;62560
4177727;Wesley Chapel;28.23973;-82.32787;US;44092
4177779;Westchase;28.05502;-82.60982;US;21747
4177834;West Hollywood;26.02065;-80.18394;US;60806
4177865;West Little River;25.85704;-80.23699;US;34699
4177872;West Melbourne;28.07168;-80.65339;US;20679
4177887;West Palm Beach;26.71534;-80.05337;US;106779
4177897;West Park;25.98454;-80.19894;US;15097
4177908;West Pensacola;30.42659;-87.27969;US;21339
4177960;West and East Lealman;27.81993;-82.68944;US;21924
4177965;Westchester;25.75482;-80.32727;US;29862
4178003;Weston;26.10037;-80.39977;US;69959
4178550;Winter Garden;28.56528;-81.58618;US;40356
4178552;Winter Haven;28.02224;-81.73286;US;37689
4178560;Winter Park;28.6;-81.33924;US;29943
4178573;Winter Springs;28.69889;-81.30812;US;34789
4178775;Wright;30.45575;-86.63829;US;23127
4179074;Acworth;34.06635;-84.67837;US;22131
4179320;Albany;31.57851;-84.15574;US;74843
4179574;Alpharetta;34.07538;-84.29409;US;63693
4179667;Americus;32.07239;-84.23269;US;16028
4180386;Athens;33.96095;-83.37794;US;116714
4180439;Atlanta;33.749;-84.38798;US;463878
4180531;Augusta;33.47097;-81.97484;US;43459
4181936;Belvedere Park;33.75483;-84.26742;US;15152
4184530;Brookhaven;33.85844;-84.3402;US;51910
4184845;Brunswick;31.14995;-81.49149;US;16157
4185657;Calhoun;34.50259;-84.95105;US;16309
4186213;Canton;34.23676;-84.49076;US;25469
4186416;Carrollton;33.58011;-85.07661;US;26203
4186531;Cartersville;34.16533;-84.80231;US;20319
4187204;Chamblee;33.89205;-84.29881;US;28244
4188985;Columbus;32.46098;-84.98771;US;200579
4189213;Conyers;33.66761;-84.01769;US;15875
4190581;Dalton;34.7698;-84.97022;US;33853
4191124;Decatur;33.77483;-84.29631;US;21957
4191955;Douglasville;33.7515;-84.74771;US;32897
4192205;Dublin;32.54044;-82.90375;US;16197
4192289;Duluth;34.00288;-84.14464;US;29193
4192375;Dunwoody;33.94621;-84.33465;US;48733
4192674;East Point;33.67955;-84.43937;US;35467
4193699;Evans;33.53375;-82.13067;US;29011
4194474;Fayetteville;33.44873;-84.45493;US;16990
4195701;Forest Park;33.62205;-84.36909;US;19383
4196586;Gainesville;34.29788;-83.82407;US;38712
4198322;Griffin;33.24678;-84.26409;US;23211
4200671;Hinesville;31.84688;-81.59595;US;33398
4203696;Kennesaw;34.02343;-84.61549;US;33584
4204007;Kingsland;30.79996;-81.68983;US;16487
4204230;LaGrange;33.03929;-85.03133;US;29588
4205196;Lawrenceville;33.95621;-83.98796;US;30493
4205885;Lithia Springs;33.794;-84.66049;US;15491
4207226;Mableton;33.81872;-84.58243;US;37115
4207400;Macon;32.84069;-83.6324;US;91351
4207783;Marietta;33.9526;-84.54993;US;59067
4207981;Martinez;33.51736;-82.07567;US;35795
4208442;McDonough;33.44734;-84.14686;US;23417
4209448;Milledgeville;33.08014;-83.2321;US;18931
4212684;Newnan;33.38067;-84.79966;US;37291
4212888;Norcross;33.94121;-84.21353;US;16634
4212937;North Atlanta;33.8651;-84.33659;US;40456
4212992;North Decatur;33.79038;-84.30603;US;16698
4212995;North Druid Hills;33.81677;-84.31326;US;18947
4215110;Peachtree City;33.39678;-84.59576;US;35240
4215114;Peachtree Corners;33.9701;-84.22159;US;40978
4215391;Perry;32.45821;-83.73157;US;15457
4216948;Pooler;32.11548;-81.24706;US;23133
4218165;Redan;33.74538;-84.13158;US;33015
4219001;Riverdale;33.57261;-84.41326;US;15989
4219762;Rome;34.25704;-85.16467;US;36323
4219934;Roswell;34.02316;-84.36159;US;94501
4220629;St. Marys;30.73051;-81.54649;US;17968
4221333;Sandy Springs;33.92427;-84.37854;US;105330
4221552;Savannah;32.08354;-81.09983;US;145674
4223379;Smyrna;33.88399;-84.51438;US;56146
4223413;Snellville;33.85733;-84.01991;US;19733
4224413;Statesboro;32.44879;-81.78317;US;30721
4224681;Stockbridge;33.54428;-84.23381;US;28202
4225039;Sugar Hill;34.10649;-84.03352;US;21747
4225309;Suwanee;34.05149;-84.0713;US;18694
4226348;Thomasville;30.83658;-83.97878;US;18742
4226552;Tifton;31.45046;-83.5085;US;16725
4227213;Tucker;33.85455;-84.21714;US;27581
4227777;Union City;33.58706;-84.54243;US;20805
4228147;Valdosta;30.83334;-83.28032;US;55724
4229476;Warner Robins;32.61574;-83.62664;US;73490
4231354;Wilmington Island;32.00355;-80.97372;US;15138
4231523;Winder;33.99261;-83.72017;US;15447
4231874;Woodstock;34.10149;-84.51938;US;29898
4232679;Alton;38.8906;-90.18428;US;27003
4233813;Belleville;38.52005;-89.98399;US;42034
4235193;Carbondale;37.72727;-89.21675;US;26399
4235668;Charleston;39.49615;-88.17615;US;21196
4236191;Collinsville;38.67033;-89.98455;US;24754
4236895;Decatur;39.84031;-88.9548;US;73254
4237579;East Saint Louis;38.6245;-90.15094;US;27006
4237717;Edwardsville;38.81144;-89.95316;US;24992
4238132;Fairview Heights;38.58894;-89.99038;US;16827
4239509;Godfrey;38.9556;-90.18678;US;17759
4239714;Granite City;38.70144;-90.14872;US;29054
4241704;Jacksonville;39.73394;-90.22901;US;19103
4243899;Marion;37.73061;-88.93313;US;17803
4244099;Mattoon;39.48309;-88.37283;US;18113
4245152;Mount Vernon;38.31727;-88.90312;US;15087
4245926;O'Fallon;38.59227;-89.91121;US;29002
4247703;Quincy;39.9356;-91.40987;US;40780
4250542;Springfield;39.80172;-89.64371;US;116565
4251841;Upper Alton;38.91144;-90.15066;US;29251
4254021;Avon;39.76282;-86.39972;US;16451
4254679;Bloomington;39.16533;-86.52639;US;84067
4254957;Broad Ripple;39.86671;-86.14165;US;17041
4255056;Brownsburg;39.84338;-86.39777;US;24996
4255466;Carmel;39.97837;-86.11804;US;88713
4255836;Clarksville;38.29674;-85.75996;US;21866
4256038;Columbus;39.20144;-85.92138;US;46690
4257227;Evansville;37.97476;-87.55585;US;119943
4257494;Fishers;39.95559;-86.01387;US;76794
4258285;Greenfield;39.78504;-85.76942;US;21497
4258313;Greenwood;39.61366;-86.10665;US;55586
4259418;Indianapolis;39.76838;-86.15804;US;829718
4259640;Jasper;38.39144;-86.93111;US;15451
4259671;Jeffersonville;38.27757;-85.73718;US;46960
4260210;Lawrence;39.83865;-86.02526;US;47809
4262045;New Albany;38.28562;-85.82413;US;36732
4262072;New Castle;39.92894;-85.37025;US;17621
4263108;Plainfield;39.70421;-86.39944;US;30590
4263681;Richmond;39.82894;-84.89024;US;35854
4264617;Seymour;38.95922;-85.89025;US;19478
4264688;Shelbyville;39.52144;-85.77692;US;19133
4265737;Terre Haute;39.4667;-87.41391;US;60825
4266307;Vincennes;38.67727;-87.52863;US;18012
4267336;Zionsville;39.95087;-86.26194;US;26296
4270356;Derby;37.54557;-97.26893;US;23509
4271086;Emporia;38.4039;-96.18166;US;24649
4271935;Gardner;38.81084;-94.92719;US;20868
4272340;Great Bend;38.36446;-98.76481;US;15717
4272782;Hays;38.87918;-99.32677;US;21092
4273299;Hutchinson;38.06084;-97.92977;US;41569
4273680;Junction City;39.02861;-96.8314;US;24621
4273837;Kansas City;39.11417;-94.62746;US;151306
4274277;Lawrence;38.97167;-95.23525;US;93917
4274305;Leavenworth;39.31111;-94.92246;US;35980
4274317;Leawood;38.96667;-94.6169;US;34579
4274356;Lenexa;38.95362;-94.73357;US;52490
4274994;Manhattan;39.18361;-96.57167;US;56308
4276248;Newton;38.04668;-97.34504;US;19216
4276614;Olathe;38.8814;-94.81913;US;134305
4276873;Overland Park;38.98223;-94.67079;US;186515
4277241;Pittsburg;37.41088;-94.70496;US;20409
4277718;Prairie Village;38.99167;-94.63357;US;21877
4278890;Salina;38.84028;-97.61142;US;47813
4279247;Shawnee;39.04167;-94.72024;US;65046
4280539;Topeka;39.04833;-95.67804;US;127265
4281730;Wichita;37.69224;-97.33754;US;389965
4282757;Ashland;38.47841;-82.63794;US;21108
4285268;Bowling Green;36.99032;-86.4436;US;63616
4286281;Burlington;39.02756;-84.72411;US;15926
4288809;Covington;39.08367;-84.50855;US;40997
4289445;Danville;37.64563;-84.77217;US;16690
4290988;Elizabethtown;37.69395;-85.85913;US;29678
4291255;Erlanger;39.01673;-84.60078;US;18797
4291620;Fern Creek;38.15979;-85.58774;US;18409
4291945;Florence;38.99895;-84.62661;US;32227
4292071;Fort Thomas;39.07506;-84.44716;US;16398
4292188;Frankfort;38.20091;-84.87328;US;27830
4292686;Georgetown;38.2098;-84.55883;US;32356
4294494;Henderson;37.83615;-87.59001;US;28890
4294799;Highview;38.14285;-85.62413;US;15167
4295251;Hopkinsville;36.86561;-87.49117;US;32205
4295776;Independence;38.94312;-84.54411;US;26819
4295940;Ironville;38.45647;-82.69238;US;288649
4296218;Jeffersontown;38.19424;-85.5644;US;26946
4297983;Lexington;37.98869;-84.47772;US;225366
4297999;Lexington-Fayette;38.0498;-84.45855;US;314488
4299276;Louisville;38.25424;-85.75941;US;243639
4299670;Madisonville;37.3281;-87.49889;US;19539
4300488;Meads;38.41258;-82.70905;US;288649
4302035;Murray;36.61033;-88.31476;US;18954
4302504;Newburg;38.16007;-85.65968;US;19967
4302529;Newport;39.09145;-84.49578;US;15354
4302561;Nicholasville;37.88063;-84.573;US;29754
4303012;Okolona;38.14118;-85.68774;US;17134
4303436;Owensboro;37.77422;-87.11333;US;59042
4304713;Pleasure Ridge Park;38.14535;-85.8583;US;25813
4305504;Radcliff;37.84035;-85.94913;US;22387
4305974;Richmond;37.74786;-84.29465;US;33533
4307238;Saint Matthews;38.25285;-85.65579;US;17472
4308122;Shelbyville;38.21201;-85.22357;US;15253
4308225;Shively;38.20007;-85.82274;US;15713
4311963;Valley Station;38.11118;-85.87024;US;22756
4313697;Winchester;37.99008;-84.17965;US;18446
4314550;Alexandria;31.31129;-92.44514;US;47889
4315588;Baton Rouge;30.44332;-91.18747;US;228590
4315768;Bayou Cane;29.6241;-90.7512;US;19355
4317639;Bossier City;32.51599;-93.73212;US;68094
4319435;Central;30.55435;-91.03677;US;28295
4319518;Chalmette;29.94296;-89.96537;US;16751
4323873;Estelle;29.84576;-90.10674;US;16377
4326575;Gretna;29.91465;-90.05396;US;17880
4326868;Hammond;30.50463;-90.46293;US;20480
4327047;Harvey;29.90354;-90.07729;US;20348
4328010;Houma;29.59577;-90.71953;US;34287
4329753;Kenner;29.99409;-90.24174;US;67091
4330145;Lafayette;30.22409;-92.01984;US;127657
4330236;Lake Charles;30.21309;-93.2044;US;76070
4330525;Laplace;30.06698;-90.48147;US;29872
4332628;Marrero;29.89937;-90.10035;US;33141
4333177;Metairie;29.98409;-90.15285;US;138481
4333190;Metairie Terrace;29.97854;-90.16396;US;142489
4333669;Monroe;32.50931;-92.1193;US;49598
4334720;Natchitoches;31.76072;-93.08627;US;18365
4334971;New Iberia;30.00354;-91.81873;US;30754
4335045;New Orleans;29.95465;-90.07507;US;389617
4336153;Opelousas;30.53353;-92.08151;US;16591
4338012;Prairieville;30.30297;-90.97205;US;26895
4339348;Ruston;32.52321;-92.63793;US;22340
4341378;Shenandoah;30.4013;-91.00094;US;18399
4341513;Shreveport;32.52515;-93.75018;US;197204
4341727;Slidell;30.27519;-89.78117;US;27942
4342816;Sulphur;30.23659;-93.37738;US;20189
4343327;Terrytown;29.91021;-90.03257;US;23319
4346788;Zachary;30.64852;-91.1565;US;16448
4346913;Aberdeen;39.50956;-76.16412;US;15580
4346991;Adelphi;39.00317;-76.97192;US;15086
4347242;Annapolis;38.97859;-76.49184;US;39474
4347371;Arbutus;39.25455;-76.69997;US;20483
4347426;Arnold;39.03206;-76.50274;US;23106
4347553;Aspen Hill;39.07955;-77.07303;US;48759
4347778;Baltimore;39.29038;-76.61219;US;621849
4347839;Ballenger Creek;39.3726;-77.43526;US;18274
4348353;Beltsville;39.03483;-76.90747;US;16772
4348599;Bethesda;38.98067;-77.10026;US;60858
4349159;Bowie;38.94278;-76.73028;US;58025
4350160;Calverton;39.05761;-76.93581;US;17724
